order_id,customer_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
2038,51232,Apparel,1005.25,0.0,Prepaid_Card,303,4,0,396.8,3,1,1.0,0
2039,70519,Home,12756.65,7.1,COD,562,10,0,96.9,6,0,3.0,1
2040,39648,Footwear,2211.18,25.1,Prepaid_UPI,216,7,1,420.2,8,1,4.0,1
2041,71179,Apparel,1536.61,0.0,COD,348,8,6,955.5,7,1,4.0,1
2042,29405,Footwear,5054.55,0.0,Prepaid_Card,170,6,2,475.2,5,1,1.0,0
2043,48539,Home,10985.67,16.2,Prepaid_UPI,423,2,1,215.2,4,0,1.0,1
2044,69827,Beauty,2609.18,26.9,Prepaid_Card,284,7,1,215.2,4,0,4.0,1
2045,27029,Beauty,2472.41,27.5,Wallet,414,7,2,262.2,2,1,3.0,0
2046,51790,Apparel,944.15,42.2,COD,45,0,0,124.8,6,0,2.0,0
2047,57319,Electronics,49653.9,21.2,Prepaid_UPI,354,11,0,173.9,1,1,3.0,0
2048,48770,Home,14086.48,14.8,Wallet,191,3,1,209.5,4,1,,0
2049,33260,Apparel,1274.88,1.7,Prepaid_Card,893,21,4,349.8,8,1,2.0,0
2050,52122,Electronics,3313.26,14.6,Prepaid_UPI,83,0,0,335.4,1,0,1.0,1
2051,32694,Beauty,1014.97,29.9,COD,766,17,1,117.3,5,1,1.0,1
2052,68688,Apparel,2147.73,30.5,Prepaid_UPI,38,0,0,200.6,6,0,5.0,0
2053,36582,Electronics,47592.65,23.7,Wallet,23,0,0,101.4,3,0,2.0,1
2054,81851,Footwear,5074.2,27.7,Prepaid_UPI,552,13,1,435.6,2,1,1.0,0
2055,37448,Electronics,20440.42,37.9,Wallet,86,5,3,193.7,1,0,2.0,1
2056,51631,Electronics,3770.29,21.1,Prepaid_Card,1,0,0,273.4,4,0,1.0,0
2057,55201,Beauty,1625.11,39.1,Prepaid_Card,180,2,0,224.8,3,0,1.0,0
2058,58822,Electronics,19442.74,9.8,COD,267,4,0,329.0,2,1,1.0,0
2059,23814,Apparel,614.39,19.0,Prepaid_UPI,105,1,0,115.3,6,0,4.0,0
2060,68091,Apparel,577.58,13.3,Prepaid_UPI,314,4,0,78.0,3,1,2.0,0
2061,57281,Beauty,586.16,31.1,Prepaid_Card,299,0,0,88.6,5,1,,0
2062,25755,Apparel,792.52,5.8,COD,590,9,0,117.0,3,1,4.0,0
2063,67053,Home,11429.9,15.5,Prepaid_Card,777,17,1,104.1,6,0,3.0,1
2064,79405,Apparel,1170.66,0.0,Prepaid_UPI,590,12,2,145.4,5,1,3.0,0
2065,53944,Electronics,22409.97,28.3,Wallet,540,13,2,160.0,7,0,1.0,0
2066,12976,Beauty,1855.39,37.5,COD,457,12,3,65.3,1,1,3.0,0
2067,71081,Home,14421.94,32.7,COD,321,5,0,225.3,3,1,1.0,0
2068,31361,Beauty,2305.94,31.4,Prepaid_Card,13,0,0,286.0,6,0,3.0,1
2069,65261,Apparel,1738.28,31.8,COD,538,13,1,107.9,3,1,1.0,0
2070,98644,Home,11285.57,29.8,Wallet,128,2,0,238.3,4,0,4.0,0
2071,39248,Beauty,2199.98,28.6,Prepaid_Card,44,0,0,126.4,6,0,3.0,0
2072,66202,Electronics,34822.21,29.5,Prepaid_Card,15,3,1,411.7,4,0,4.0,1
2073,86824,Apparel,1417.28,10.8,COD,60,2,0,275.8,5,1,,0
2074,47974,Beauty,1765.51,17.2,Prepaid_Card,80,2,0,453.4,4,1,3.0,0
2075,46799,Electronics,23613.08,21.0,Wallet,26,1,0,515.8,4,1,5.0,0
2076,76263,Home,6226.9,15.3,Prepaid_Card,563,15,1,53.1,2,1,1.0,0
2077,98428,Beauty,921.69,0.0,COD,315,4,0,224.2,4,0,,1
2078,45126,Apparel,1113.71,2.7,COD,66,0,0,433.0,6,0,1.0,0
2079,56324,Electronics,21997.95,23.2,Wallet,301,5,0,377.2,4,0,1.0,0
2080,42525,Apparel,1595.67,32.7,Wallet,9,0,0,141.8,5,1,2.0,0
2081,28960,Electronics,25493.88,20.1,COD,721,15,1,166.8,4,0,1.0,0
2082,77532,Apparel,582.09,58.7,Prepaid_Card,282,6,2,216.5,5,0,1.0,1
2083,12003,Footwear,2369.86,7.1,COD,297,6,0,463.6,3,1,4.0,0
2084,52084,Apparel,1158.82,26.2,Prepaid_Card,95,1,0,376.9,2,1,2.0,0
2085,73848,Home,10750.43,38.1,COD,299,11,1,495.1,6,1,4.0,0
2086,52389,Apparel,1065.72,34.9,Prepaid_UPI,259,8,2,415.6,2,1,5.0,0
2087,19301,Electronics,1389.83,29.2,Wallet,747,16,7,224.9,3,1,2.0,0
2088,20034,Electronics,5132.49,35.0,COD,129,3,0,636.2,4,0,2.0,0
2089,42390,Footwear,3233.49,20.8,Prepaid_Card,861,23,3,93.8,1,0,2.0,0
2090,84263,Electronics,10236.28,43.3,COD,1312,27,0,201.8,3,1,5.0,1
2091,35123,Electronics,25236.5,38.0,COD,249,2,0,208.8,3,1,1.0,0
2092,41146,Beauty,1786.49,8.1,COD,1423,32,5,406.4,4,0,4.0,0
2093,90044,Home,14034.85,24.5,COD,896,21,3,170.9,4,1,2.0,0
2094,60840,Apparel,1759.5,0.0,Wallet,325,8,0,568.2,4,1,1.0,0
2095,92706,Beauty,238.47,41.3,COD,435,12,4,314.4,4,0,3.0,0
2096,46885,Electronics,19655.8,23.1,Prepaid_UPI,284,4,2,185.7,7,1,4.0,0
2097,56998,Apparel,2055.93,38.9,COD,530,7,2,114.8,9,0,5.0,0
2098,64752,Electronics,13767.56,18.5,Prepaid_Card,17,0,0,45.4,5,0,4.0,0
2099,81702,Apparel,2338.69,0.0,Prepaid_Card,278,7,0,50.2,4,1,1.0,0
2100,57428,Apparel,1487.37,56.9,Wallet,15,0,0,205.4,3,0,4.0,0
2101,46652,Footwear,1008.46,21.8,COD,1566,28,5,761.2,3,1,,0
2102,96268,Apparel,869.59,6.0,COD,971,22,8,307.8,4,1,1.0,0
2103,38340,Footwear,5484.65,36.0,Prepaid_UPI,80,0,0,355.7,7,1,1.0,1
2104,96196,Beauty,2975.66,48.5,Prepaid_UPI,96,0,0,138.0,2,1,1.0,0
2105,72587,Home,13013.73,17.2,Prepaid_UPI,217,5,0,141.8,5,0,,0
2106,25349,Footwear,2263.72,18.6,COD,449,8,4,59.5,3,1,5.0,1
2107,70755,Footwear,4728.5,23.3,COD,408,14,0,419.6,6,1,,0
2108,90384,Beauty,783.35,4.4,Prepaid_UPI,134,3,0,43.1,4,0,4.0,0
2109,21951,Electronics,19841.59,10.3,Prepaid_Card,192,6,1,248.9,3,1,3.0,1
2110,49456,Apparel,1848.91,44.9,Prepaid_Card,63,1,0,218.5,3,1,3.0,0
2111,89725,Home,14549.07,18.1,COD,87,0,0,227.8,8,1,4.0,1
2112,52139,Home,6868.38,8.3,COD,108,0,0,465.8,4,0,4.0,0
2113,58527,Apparel,1416.05,13.7,Wallet,1092,27,7,239.5,7,1,1.0,1
2114,76461,Home,3692.44,35.0,Prepaid_UPI,908,22,2,133.4,5,1,3.0,0
2115,16049,Apparel,1216.93,0.0,COD,488,6,1,378.5,6,0,2.0,0
2116,55605,Beauty,329.6,23.6,Wallet,472,6,1,409.8,4,1,3.0,0
2117,13214,Apparel,2195.96,54.5,Prepaid_Card,207,1,0,141.6,4,1,2.0,1
2118,74781,Apparel,400.17,48.4,COD,27,3,1,124.5,2,1,5.0,1
2119,57384,Apparel,1819.58,28.0,COD,312,1,0,170.9,2,1,,0
2120,47720,Apparel,937.43,38.4,Prepaid_UPI,36,3,2,159.1,4,0,1.0,0
2121,46929,Apparel,1373.64,38.3,COD,1,1,0,311.4,4,1,5.0,0
2122,75151,Apparel,955.35,18.2,Prepaid_Card,98,2,1,179.2,4,0,2.0,1
2123,82667,Apparel,1210.15,32.9,Prepaid_UPI,315,5,2,253.5,6,1,3.0,1
2124,54203,Apparel,1525.57,45.0,COD,663,18,0,745.9,8,0,1.0,0
2125,85406,Electronics,32403.78,2.3,Wallet,218,5,2,205.7,2,0,4.0,1
2126,20071,Electronics,47074.02,28.1,COD,554,7,0,164.6,5,1,2.0,0
2127,82527,Electronics,17277.84,25.1,Prepaid_Card,37,0,0,482.5,3,0,4.0,0
2128,63880,Electronics,29658.02,21.4,Prepaid_UPI,176,0,0,777.6,1,1,5.0,0
2129,27317,Apparel,2288.7,20.2,Prepaid_Card,525,15,3,506.6,9,0,3.0,0
2130,70766,Apparel,974.0,23.2,Prepaid_Card,122,6,0,215.3,4,0,,0
2131,72724,Apparel,2209.86,24.4,Prepaid_Card,713,19,9,372.6,4,1,2.0,0
2132,32247,Footwear,5766.55,35.7,Wallet,15,0,0,544.9,6,0,3.0,1
2133,97024,Beauty,2565.36,26.7,Prepaid_UPI,1689,33,7,161.8,9,1,1.0,1
2134,69959,Beauty,1774.1,17.5,Prepaid_UPI,1042,19,8,259.4,5,1,,0
2135,23610,Home,10970.68,8.2,COD,690,12,3,149.3,9,1,3.0,0
2136,99576,Home,7475.46,13.4,Prepaid_Card,154,3,1,104.5,4,0,3.0,0
2137,82779,Electronics,30265.53,23.7,Prepaid_Card,17,4,1,337.5,6,0,2.0,0
2138,53479,Footwear,5859.61,10.1,COD,110,6,3,201.0,3,1,3.0,1
2139,90383,Footwear,1881.16,33.2,Prepaid_UPI,458,8,1,120.6,3,0,2.0,0
2140,38107,Footwear,4859.01,26.0,COD,306,0,0,120.9,5,0,1.0,1
2141,28093,Beauty,1592.76,36.0,COD,45,0,0,403.0,7,0,5.0,0
2142,25310,Electronics,9666.79,11.1,COD,43,4,0,338.1,3,0,1.0,0
2143,73162,Footwear,4039.44,8.4,COD,747,17,2,350.2,6,0,1.0,0
2144,27753,Footwear,4858.35,35.9,COD,193,3,1,161.8,5,1,1.0,1
2145,30067,Electronics,28869.04,21.8,Prepaid_Card,185,2,0,470.1,4,0,5.0,0
2146,30410,Beauty,2536.68,17.2,Prepaid_Card,255,3,0,424.2,6,0,4.0,1
2147,65533,Apparel,1136.62,29.8,COD,1298,25,7,487.3,3,0,5.0,0
2148,42498,Beauty,2754.24,29.3,COD,847,25,7,103.9,7,0,3.0,0
2149,48815,Footwear,4065.76,2.4,Prepaid_UPI,1500,38,3,300.1,4,0,5.0,0
2150,12297,Apparel,2076.79,39.4,COD,997,19,2,299.4,6,1,4.0,0
2151,49510,Home,4458.28,14.3,Prepaid_Card,283,1,0,149.1,5,1,,0
2152,52947,Apparel,1309.18,43.8,Prepaid_Card,343,8,1,216.6,5,0,1.0,0
2153,21353,Footwear,5502.9,1.3,Prepaid_Card,377,7,1,276.5,1,0,2.0,0
2154,89749,Footwear,779.93,24.4,Prepaid_UPI,311,8,1,476.3,3,0,2.0,1
2155,96229,Home,6357.73,17.4,Prepaid_Card,413,11,0,253.2,3,0,4.0,0
2156,51969,Beauty,2373.91,0.0,Wallet,442,6,0,323.2,6,1,2.0,0
2157,12483,Apparel,1949.2,29.2,Prepaid_UPI,662,18,0,81.5,4,0,1.0,0
2158,55839,Apparel,2180.99,0.0,COD,269,4,0,183.4,1,0,4.0,1
2159,16906,Electronics,37230.13,15.9,COD,564,14,2,196.4,6,0,2.0,1
2160,61440,Apparel,2386.25,35.5,COD,282,5,0,440.4,4,1,1.0,0
2161,30466,Electronics,25414.72,12.6,COD,1367,33,14,88.0,4,1,5.0,0
2162,97741,Apparel,1692.22,7.3,Prepaid_Card,470,3,0,446.4,5,1,2.0,1
2163,55395,Electronics,42537.58,31.2,COD,426,11,0,102.4,5,0,,1
2164,36190,Electronics,35382.86,16.5,COD,233,2,1,154.1,9,1,,1
2165,67095,Beauty,440.86,14.3,COD,71,1,0,290.0,6,1,5.0,0
2166,96340,Apparel,1139.04,37.8,Prepaid_UPI,47,4,0,209.7,5,1,4.0,0
2167,29695,Beauty,1724.88,3.7,Prepaid_UPI,77,0,0,188.5,5,1,3.0,0
2168,78661,Electronics,37981.16,13.6,Wallet,878,16,5,176.2,4,1,5.0,1
2169,92638,Electronics,27634.81,32.1,COD,78,0,0,275.5,4,0,1.0,0
2170,49896,Home,11774.46,2.8,COD,856,17,0,276.1,6,1,5.0,1
2171,93545,Electronics,42042.86,44.9,Wallet,231,1,0,164.2,8,0,5.0,0
2172,85803,Apparel,920.03,17.0,Prepaid_UPI,693,15,11,178.2,4,1,5.0,0
2173,56670,Home,9433.42,32.2,Prepaid_Card,377,8,2,216.6,6,1,4.0,0
2174,95995,Apparel,1547.79,32.2,Prepaid_Card,404,10,3,244.0,3,1,4.0,0
2175,25936,Electronics,12138.55,17.9,COD,581,10,7,39.7,6,1,5.0,1
2176,94581,Home,7603.23,13.3,Prepaid_UPI,171,0,0,144.0,3,0,1.0,0
2177,37561,Electronics,27879.85,19.4,Prepaid_Card,32,0,0,158.4,5,0,4.0,0
2178,50621,Footwear,4995.37,30.0,Prepaid_Card,442,9,1,210.4,5,0,3.0,0
2179,36834,Apparel,1341.13,6.2,Prepaid_Card,196,3,0,272.9,7,0,4.0,0
2180,91846,Beauty,380.61,3.2,COD,354,5,0,150.5,1,1,1.0,0
2181,35866,Footwear,3180.13,40.8,COD,493,11,2,202.1,8,1,1.0,1
2182,73358,Beauty,2538.16,9.7,Prepaid_UPI,105,0,0,59.8,7,0,,0
2183,57449,Footwear,3641.9,25.0,Prepaid_Card,226,4,0,489.3,6,1,,0
2184,17018,Apparel,1035.56,17.2,COD,177,3,0,94.2,4,1,4.0,1
2185,78776,Home,13854.08,17.8,COD,33,0,0,611.5,7,1,2.0,0
2186,13299,Apparel,684.65,40.0,Wallet,248,9,1,261.3,8,0,3.0,1
2187,26226,Footwear,2297.83,18.8,COD,483,6,0,373.8,4,1,1.0,1
2188,45942,Home,6838.45,15.0,Prepaid_Card,3,0,0,222.5,7,1,2.0,0
2189,49363,Apparel,1936.65,16.2,Prepaid_Card,216,3,0,278.1,6,0,4.0,0
2190,68032,Beauty,2531.88,13.0,Prepaid_UPI,173,0,0,276.2,7,1,5.0,0
2191,15502,Apparel,475.91,10.6,Prepaid_UPI,362,0,0,394.9,6,0,4.0,0
2192,90477,Home,11984.52,13.0,Prepaid_UPI,60,6,0,298.9,5,0,,0
2193,14280,Footwear,4462.91,43.3,COD,105,4,1,87.7,2,0,3.0,1
2194,13364,Apparel,2273.5,30.0,Wallet,459,12,2,71.1,4,1,1.0,0
2195,76528,Home,13556.42,15.2,Wallet,237,4,0,117.9,6,1,3.0,0
2196,34320,Footwear,4776.39,33.7,Prepaid_Card,305,8,3,224.5,4,1,3.0,0
2197,32151,Apparel,758.94,0.0,Prepaid_Card,400,7,0,404.6,1,0,1.0,0
2198,77280,Home,5051.14,39.3,COD,40,3,0,149.5,3,1,3.0,0
2199,64359,Apparel,2363.09,38.1,Prepaid_Card,426,10,4,87.6,2,0,4.0,0
2200,42699,Home,9173.51,51.3,COD,480,10,1,113.0,5,0,2.0,0
2201,38384,Apparel,1508.34,34.2,COD,269,6,1,633.7,6,1,1.0,0
2202,64268,Beauty,2759.77,26.1,Wallet,360,12,2,385.3,5,0,2.0,0
2203,87507,Beauty,2641.47,38.1,COD,953,21,6,111.7,2,1,4.0,0
2204,45856,Apparel,1914.12,11.2,Prepaid_Card,881,16,4,185.5,4,0,5.0,0
2205,48749,Electronics,44230.36,14.5,COD,441,10,2,240.0,2,0,5.0,0
2206,28660,Home,2150.61,19.1,COD,612,15,2,298.0,4,0,2.0,0
2207,57787,Footwear,4666.49,39.2,COD,877,19,1,888.7,6,0,,1
2208,15440,Electronics,48316.37,8.0,COD,705,15,1,225.1,5,0,3.0,0
2209,83088,Apparel,455.3,6.5,Prepaid_Card,480,7,2,134.6,5,1,4.0,0
2210,58374,Apparel,829.55,23.3,Wallet,603,13,5,501.0,8,0,1.0,1
2211,36024,Beauty,2412.81,30.0,Prepaid_Card,513,7,1,678.2,3,0,3.0,1
2212,26693,Electronics,26482.31,10.2,Wallet,341,6,1,207.7,7,0,3.0,0
2213,33922,Beauty,396.86,29.4,Prepaid_UPI,305,4,0,308.9,4,1,2.0,0
2214,16243,Electronics,14129.94,39.2,Prepaid_Card,788,20,7,222.1,10,0,3.0,0
2215,95872,Beauty,1073.57,36.8,COD,644,18,5,313.0,5,0,,1
2216,37854,Apparel,1040.28,24.9,COD,131,0,0,362.7,1,1,2.0,1
2217,93139,Apparel,2237.0,18.7,Prepaid_UPI,724,16,0,274.2,4,1,4.0,0
2218,93345,Beauty,2036.8,44.3,Prepaid_Card,1740,37,14,465.6,2,1,1.0,0
2219,11289,Beauty,2244.51,20.2,Prepaid_Card,326,8,0,270.9,9,0,1.0,0
2220,60410,Electronics,1664.93,33.2,Prepaid_UPI,310,7,0,131.5,3,0,3.0,0
2221,81332,Electronics,21948.09,47.4,COD,233,4,1,442.7,7,0,3.0,0
2222,31597,Electronics,16573.21,31.7,Prepaid_UPI,559,12,3,463.6,6,0,1.0,0
2223,98119,Electronics,42744.34,6.0,COD,97,1,0,45.5,2,0,2.0,0
2224,65723,Apparel,2400.82,2.7,Wallet,51,5,0,715.8,1,0,2.0,0
2225,80666,Beauty,1356.52,15.8,COD,226,2,1,122.9,6,0,1.0,0
2226,79346,Apparel,2442.08,29.9,COD,1293,29,8,208.3,4,1,5.0,0
2227,22771,Footwear,578.98,26.2,Prepaid_UPI,372,9,2,183.0,5,1,5.0,0
2228,86499,Apparel,1050.3,50.9,COD,607,14,3,142.9,5,0,2.0,1
2229,20799,Apparel,2016.1,26.1,Wallet,531,10,1,287.7,1,1,3.0,0
2230,99140,Home,5721.44,15.4,Prepaid_UPI,157,7,0,98.3,4,1,3.0,0
2231,66537,Electronics,46127.15,4.1,COD,491,4,1,249.7,7,1,1.0,1
2232,65568,Home,3667.74,36.5,COD,87,0,0,378.5,1,0,3.0,0
2233,95531,Apparel,2060.68,19.9,Wallet,27,2,0,230.0,6,1,2.0,0
2234,48921,Beauty,724.85,0.0,Prepaid_Card,93,0,0,503.7,4,1,5.0,0
2235,54934,Footwear,1584.08,20.3,Prepaid_UPI,404,6,0,96.4,2,0,3.0,0
2236,71146,Beauty,1420.39,6.1,COD,199,3,0,180.0,5,0,2.0,0
2237,30002,Apparel,2381.62,14.0,Wallet,269,3,1,132.8,4,0,4.0,1
2238,19907,Electronics,29687.29,20.1,Prepaid_Card,251,7,0,358.8,7,1,5.0,1
2239,98334,Electronics,32116.61,7.3,Prepaid_UPI,248,8,0,238.8,3,1,5.0,1
2240,76375,Home,641.12,13.2,COD,574,13,3,187.7,7,0,,0
2241,61397,Apparel,471.72,9.6,COD,394,11,4,384.6,4,1,3.0,0
2242,35083,Apparel,493.91,10.0,Wallet,1462,28,1,574.8,5,0,1.0,0
2243,81842,Electronics,41162.47,5.9,Wallet,263,6,0,308.4,4,0,2.0,0
2244,69962,Apparel,859.23,13.2,COD,419,13,2,420.9,3,0,,0
2245,48839,Electronics,17113.07,7.5,Wallet,717,18,7,39.1,6,1,2.0,0
2246,51934,Apparel,1661.4,28.2,COD,13,4,1,315.6,4,1,,0
2247,95176,Apparel,1605.5,22.8,COD,26,0,0,810.5,4,1,4.0,0
2248,32775,Home,6452.68,36.7,COD,417,12,2,313.9,6,1,4.0,0
2249,16734,Electronics,1210.71,46.4,COD,45,0,0,321.3,7,0,2.0,0
2250,79272,Electronics,23030.53,29.5,COD,167,5,0,287.0,3,0,2.0,0
2251,30286,Home,11213.8,26.3,COD,1048,27,11,213.8,8,0,4.0,1
2252,88966,Footwear,1793.82,30.4,COD,1075,21,2,192.4,3,1,,0
2253,63645,Electronics,35709.54,26.5,Prepaid_UPI,30,0,0,226.0,5,1,1.0,1
2254,61360,Home,719.72,20.7,Prepaid_UPI,247,11,4,303.7,6,0,5.0,0
2255,31841,Beauty,2737.82,19.6,Prepaid_UPI,329,8,0,120.7,1,0,4.0,0
2256,85463,Home,14275.57,5.7,COD,855,18,4,224.6,3,0,1.0,1
2257,79218,Beauty,157.02,31.7,Prepaid_UPI,776,16,1,415.5,4,0,1.0,1
2258,85581,Footwear,3018.0,19.6,COD,292,0,0,226.7,5,0,2.0,0
2259,58190,Apparel,1239.72,40.3,Prepaid_UPI,269,6,0,188.9,4,0,5.0,0
2260,31838,Electronics,42252.28,32.8,Prepaid_Card,202,2,0,302.3,1,1,3.0,0
2261,61322,Footwear,3473.97,11.2,COD,470,10,1,75.2,4,1,,0
2262,64891,Beauty,1892.39,37.5,COD,213,4,2,212.5,1,1,5.0,0
2263,27547,Electronics,10922.79,0.0,Prepaid_UPI,51,0,0,114.3,3,1,1.0,0
2264,99386,Apparel,515.69,47.0,Wallet,272,7,2,265.3,4,1,3.0,0
2265,47238,Home,10538.8,1.3,Prepaid_UPI,167,4,0,171.4,5,1,1.0,0
2266,20327,Apparel,1684.45,26.9,Wallet,1033,23,4,307.2,4,0,2.0,0
2267,78797,Footwear,5077.81,26.0,Wallet,186,3,0,215.4,5,1,1.0,1
2268,68194,Home,12747.91,35.7,COD,63,1,0,332.0,3,1,1.0,1
2269,15565,Footwear,3970.69,15.4,Prepaid_UPI,1345,30,11,249.4,5,0,5.0,0
2270,43007,Beauty,1684.33,0.0,COD,991,22,0,108.5,2,0,,0
2271,19076,Home,13753.12,15.4,Prepaid_Card,187,5,0,116.0,4,1,5.0,0
2272,44911,Home,12118.33,16.9,COD,140,3,1,91.8,2,1,5.0,0
2273,14835,Footwear,5353.34,0.0,Wallet,209,10,0,282.0,4,1,2.0,0
2274,15450,Footwear,5977.12,20.6,Prepaid_UPI,649,12,0,184.3,5,0,,0
2275,83600,Beauty,1299.99,4.9,COD,644,13,4,190.5,3,0,1.0,1
2276,35278,Apparel,1891.41,29.1,COD,5,5,3,386.9,4,1,,1
2277,76056,Home,10476.98,16.6,Prepaid_Card,518,11,1,425.3,4,0,1.0,0
2278,86945,Apparel,724.41,47.5,Prepaid_UPI,36,3,0,251.5,9,0,4.0,0
2279,71643,Beauty,1964.16,16.4,Wallet,220,5,0,108.0,5,1,4.0,0
2280,15344,Home,6707.29,26.0,COD,106,1,0,255.7,5,0,3.0,0
2281,83901,Electronics,23081.14,17.0,Prepaid_Card,86,4,1,456.2,3,0,2.0,0
2282,37603,Apparel,737.3,0.0,Prepaid_Card,342,9,4,144.6,1,1,4.0,0
2283,70706,Electronics,37492.23,17.1,COD,644,9,1,390.0,3,0,4.0,0
2284,98791,Footwear,4338.68,30.5,Prepaid_Card,246,5,1,432.5,1,1,3.0,1
2285,14866,Apparel,1494.42,28.4,COD,583,9,1,473.0,5,0,3.0,0
2286,23093,Apparel,686.95,15.9,COD,322,10,2,268.1,5,0,2.0,0
2287,85200,Beauty,1737.06,0.0,Prepaid_Card,378,13,2,305.9,5,1,3.0,0
2288,78602,Footwear,1050.73,29.0,Wallet,144,8,0,152.3,4,1,2.0,0
2289,94772,Apparel,1079.65,25.9,COD,1084,25,7,164.2,3,0,,0
2290,99498,Apparel,1150.57,31.8,COD,1063,22,2,214.5,3,1,4.0,0
2291,16347,Beauty,2667.76,16.2,Prepaid_UPI,299,7,2,47.3,5,1,5.0,0
2292,90070,Footwear,2785.59,0.0,Wallet,273,3,0,93.9,8,1,,0
2293,27986,Home,9177.81,27.5,Prepaid_Card,6,7,1,304.9,5,1,,0
2294,86970,Electronics,43864.17,19.9,COD,173,7,0,443.9,5,1,,1
2295,66807,Apparel,1265.38,39.5,Prepaid_UPI,905,21,5,166.0,8,1,5.0,0
2296,99734,Apparel,2249.96,20.4,Prepaid_Card,806,20,2,82.8,4,0,4.0,1
2297,98354,Footwear,1250.54,19.4,Prepaid_UPI,226,3,0,279.6,3,0,1.0,0
2298,34505,Apparel,1134.41,25.8,COD,21,0,0,178.8,5,1,,0
2299,56829,Apparel,553.66,11.6,COD,1035,16,0,202.0,8,0,4.0,1
2300,96457,Footwear,3585.11,11.0,COD,120,2,1,208.0,6,0,5.0,0
2301,79853,Beauty,2878.25,18.6,Prepaid_UPI,84,1,0,149.6,5,0,4.0,0
2302,58684,Footwear,4113.24,7.1,COD,1393,32,8,123.7,1,0,,0
2303,74263,Electronics,31677.71,16.8,COD,281,6,1,611.7,1,0,,1
2304,19574,Electronics,14629.77,47.2,Prepaid_Card,702,17,5,373.4,5,1,2.0,0
2305,75220,Electronics,46624.23,34.6,Prepaid_UPI,714,18,1,350.9,4,1,4.0,0
2306,87892,Electronics,24105.2,24.3,COD,976,17,5,23.9,4,1,2.0,0
2307,49253,Home,4371.53,41.7,Prepaid_UPI,84,4,1,114.1,6,1,2.0,1
2308,21774,Electronics,49397.3,8.5,Prepaid_UPI,201,3,0,336.3,2,1,2.0,0
2309,18980,Home,6635.3,54.9,COD,23,2,0,82.0,3,1,4.0,0
2310,25937,Beauty,1208.77,13.6,Wallet,411,12,0,229.0,7,0,1.0,0
2311,62565,Beauty,249.64,48.1,Prepaid_UPI,1539,37,2,234.5,2,0,2.0,0
2312,10055,Apparel,733.33,48.0,COD,390,9,1,171.2,7,0,,0
2313,99904,Electronics,40650.38,0.0,COD,412,9,0,285.9,5,0,2.0,0
2314,44006,Apparel,1387.79,40.5,COD,644,16,1,154.1,4,1,5.0,1
2315,54211,Electronics,47788.86,16.0,COD,309,2,0,154.1,5,0,1.0,0
2316,47483,Apparel,530.35,12.0,Prepaid_Card,242,2,0,106.1,5,1,3.0,0
2317,72259,Apparel,1674.28,27.3,Wallet,334,6,1,475.0,6,1,2.0,0
2318,33318,Footwear,4459.91,5.9,Prepaid_UPI,134,0,0,118.5,1,1,1.0,0
2319,87809,Electronics,31437.97,27.0,COD,140,2,1,164.0,7,0,2.0,1
2320,83817,Beauty,1660.15,6.8,Prepaid_Card,231,4,1,216.5,5,0,3.0,0
2321,78279,Apparel,1593.34,22.5,COD,269,6,1,179.6,7,0,1.0,1
2322,89304,Apparel,1832.53,38.7,Prepaid_Card,591,12,0,477.8,5,1,3.0,0
2323,78472,Electronics,43299.91,25.4,COD,289,9,1,384.3,9,0,3.0,0
2324,36509,Apparel,1073.14,15.0,Wallet,993,23,4,211.0,3,1,4.0,1
2325,70693,Apparel,1338.26,27.6,Prepaid_UPI,437,9,2,210.7,8,1,4.0,0
2326,56773,Beauty,1962.34,0.3,COD,721,15,1,136.8,3,1,3.0,0
2327,71594,Apparel,1025.56,8.3,Prepaid_UPI,118,2,0,37.5,6,1,3.0,0
2328,94767,Apparel,734.38,14.0,Prepaid_Card,402,8,0,79.9,7,1,4.0,1
2329,16840,Home,14509.45,31.0,Prepaid_UPI,1460,40,8,467.9,5,0,4.0,1
2330,26247,Electronics,10541.72,25.7,Prepaid_Card,13,0,0,307.5,1,1,1.0,0
2331,95186,Home,3874.63,27.5,COD,321,4,2,155.8,5,1,2.0,0
2332,29689,Electronics,31315.62,19.6,Prepaid_Card,227,1,0,282.8,4,0,5.0,0
2333,53935,Footwear,925.53,9.0,COD,30,1,0,714.0,6,0,4.0,0
2334,43870,Apparel,423.2,40.8,Prepaid_Card,42,1,0,329.0,3,1,5.0,0
2335,84624,Electronics,4136.67,10.2,COD,362,6,1,103.3,3,1,1.0,0
2336,31760,Footwear,1177.95,25.9,Prepaid_UPI,527,14,5,196.1,3,1,1.0,0
2337,23913,Beauty,1373.21,18.4,Prepaid_UPI,999,23,1,289.9,4,0,4.0,0
2338,13309,Electronics,41633.77,27.9,COD,693,18,2,440.6,5,0,,0
2339,37962,Home,5458.59,11.5,Prepaid_Card,1377,34,0,228.8,6,1,3.0,0
2340,90867,Apparel,1269.19,34.7,Prepaid_UPI,13,0,0,200.1,5,1,5.0,0
2341,86173,Apparel,1640.54,39.3,COD,1474,34,10,154.1,2,1,1.0,1
2342,14740,Apparel,999.61,33.9,Prepaid_Card,402,5,1,86.3,3,1,2.0,1
